Abaixar a cabeça,"-ele te olha-eu já te vi-ele continua te olhando-eu te conheço-ele pensa um pouco-do cinema ne?Você:sim peço desculpa por ter trombado em vc e na sua namorada e peço perdão pelo meu namo-diz envergonhada e abaixa a cabeçaLuan:não precisa pedi desculpa, eu q tenho q pedi fui um grosso cm vc e minha namo tambem-diz te olhando e Mari chegaMari:aki filho-diz entregando o remédio pra Luan Luan:obrigada mamuscaBruna:bom dia-diz descendo o último degrau- e ai pinguço ta cm dor de cabeça?-diz rindoLuan:toBruna:bm feito-ela ri-olha temos visita qm é?Mari:a nova babá (seu nome) essa é Bruna minha filha tambémVocê: prazer-diz sorrindoBruna: prazer Oiá q babá bonita-diz sorrindoVocê: obrigada-sorri envergonhadaNick:PAPAIIII-grita descendo as escadasBreno:NICK EU Q VOU FALA PARA VAI-grita correndo atrás delaLuan;parem de grita crianças-fala bravoBruna:deixa eles Luan-fala brava tambémMari: ei parem de corre na escada vão cair amors-diz sorrindoNick: noxa q moça munita qm é?-diz sorrindo e parando na sua frenteBreno:bonita memo-diz rindo Você: olá sou a (seu nome) e vou cuida de vcs-vc sorriLuan:oq vcs qriam?-diz serioNick:papai eu e o"
Abaixar a cabeça,"Você:senhor Luan? Ta tudo bm?-pergunta baixinho e ele te olha e pela luz do abajur vc viu q ele estava chorando pois haviam lagrimas em seu rostoLuan:ta,me deixa sozinho pfv-diz frio e abaixa a cabeça vc se aproximaVocê:pq ta chorando senhor Luan? Posso ajuda?-vc se senta do lado deleLuan:já disse pra me deixa sozinho!-diz bravo e em um tom altoVocê:desculpa fiquei preocupada só isso-diz sem jeito e um silencio toma conta-então eu vou deixa"
Abaixar a cabeça,Ele se aproxima e te beija suave e cm muito carinho vcs ouvem os passos de Barbara saindo dali e bate a porta cm força vcs continuam o beijo por mais alguns segundos e param cm um selinho vcs se olham e Luan sorri Luan:obrigado-ele sorri ainda colado em vcVocê:só não qria te ver sofrendo de novo-vc abaixa a cabeçaLuan:e não vou sofre a graças a vc obrigado-ele te faz ergue a cabeça e te olha nos olhosVocê:não precisa agradecer-vc diz meio triste e força um sorrido de canto alguem bate na portaXxxx:TA NA HORA LUAN-grita do lado de foraLuan:JA TO INDO-ele te da um selinho e te solta-vou lá tchau-sorri correndo ate a portaVocê:tchau bom show-vc sorri de canto #SeuPensamentoOn Oq to fazendo? To me apaixonando mais e mais por ele e não posso! Não posso! Não aguento mais essa situação não é certo tenho q fala cm Beto#SeuPensamentoOff Vc enxuga as lagrimas q estavam em seu rosto e vai ver o show vc chorou em algumas músicas pois eram lindas dps de um tempo o show termina mais vc continua sentada onde estava como se estivesse paralisada
Abaixar a cabeça,"Luan:é sim vc é perfeita-Luan então percebe q vc estava chorando baixinho ele se afasta um pouco pra ver seu rosto e vc o braça forte escondendo o rosto vc chora de soluçar-q foi nega? Pq ta chorando?-vc se afasta e coloca sua roupa Luan coloca a cueca e te olhaVocê:nada Luan, nada deixa pra lá melhor eu ir-vc diz chorando e indo pra porta mais Luan segura seu braçoLuan:não vai sai daqui chorando assim não oq foi? Oq ce tm? Fiz algo errado?-te olha sem entenderVocê:não Luan, não é vc sou eu-vc diz abaixando a cabeça e deixando as lagrimas cairemLuan:toda mulher fala isso quando o homem fez algo errado me fala oq eu fiz?-diz meio tristeVocê:eu juro não é vc sou eu, vc é perfeito-vc continua chorando e passa a mao no rosto de Luan Luan: então oq foi?-ele segura sua mãoVocê:já chega eu não aguento mais-vc desabafa e chora mais aindaLuan:não aguenta mais oq?-ele passa a mao em seu rosto sem entenderVocê:Luan eu"
Abaixar a cabeça," Você:de novo isso?-diz pra si mesma-xo acorda ele-vc vai ate Luan-Luan? Luan? Vai dormi na sua camaLuan:me deixa em paz qro dormi q saco-diz cm voz de bêbado-e pra vc é ""SENHORRR"" Luan! -vc engole em secoVocê:aff ta chato hj hein? Vou busca as crianças q eu ganho mais-vc sai chama o motorista q Luan havia contratado pra vc sai cm as crianças vc vai ate a casa de dona Mari vc toca a campainha e logo Bruna te atende-oi Bruh-vc da um beijo no rosto delaBruna:oi (seu apelido)-ela da espaço vc entra e comprimento dona MariVocê: cadê as crianças?-diz forçando um sorriso Mari:ah mai já veio busca elas?-diz meio tristeVocê:já sim-vc sorri de cantoMari:vou chama elas então perai-ela sobe vc olha pra BrunaBruna:q foi?-diz te olhandoVoce; q foi oq?-vc riBruna:ta cm cara de triste-vc abaixa a cabeçaVocê:nada deixa pra lá-quando Bruna ia fala algo vcs escutam a voz de BrenoBreno:titia (seu apelido) tava cm sadade-ele te abraça Você: também tava meu amor-diz quase chorandoNick:Oi titia-ela te abraça-vamo nu paiquinho?-diz sorrindoVocê:nossa mais vcs vivem no parquinho hein? -vc riNick:ah titia pu favoi?-faz biquinhoVocê:vamo sim então dêem tchau pra tia e pra vovó-vcs dão tchau e vcs saem chegando no parque as crianças vão brincar e vc fica sentada olhando vc deixa umas lagrimas caírem mais logo as enxugam ate q alguem senta do seu lado"
Abaixar a cabeça,"eu prometo q volto pra vc-vc diz tristeBeto:então daqui a uns dias te darei todas as informações tchau beijos amor-vc engole em secoVocê:tchau Beto-vc desliga #LigaçãoOff Luan:e ai?-ele te olha ansiosoVocê:tudo resolvido ele vai descobri tudo pra vc-vc força um sorrisoLuan: e qm é Beto?-diz curiosoVocê:meu ex-vc diz triste e abaixa a cabeçaLuan:quantos ele vai qrer por isso? Quantos vai me custa?-vc o olha sem acredita em suas palavras #SeuPensamentoOn Ele só fala de dinheiro? Não custara nada a vc Luan, somente a mim custara a minha felicidade!  #SeuPensamentoOff Você:não se preocupe pra vc não vai custar nada eu irei pagar-diz triste e se levanta ficando de costa pra LuanLuan:como vai pagar? Vc não tm dinheiro pra nada q eu saiba-diz irônicoVocê: não vou pagar cm dinheiro Luan as pessoas não vivem só de dinheiro-vc diz bravaLuan:e pagara como?-vc fica em silencio e deixa as lagrimas caírem e ele te puxa pelo braço te fazendo olha-lo-como vai paga? Não me diga q"
Abaixar a cabeça,-vc é interrompida pela voz de LuanLuan:vcs qrem q ela chamem vcs de filhos é?-vc se assusta e olha pra trásBreno:eu qria-diz triste e abaixa a cabeçaNick:eu tamem quelia-deixa uma lagrima cair e Luan se aproxima estende a mao pra vc e vc se levanta pegando na mao deleLuan:eu posso resolve isso pra vcs-diz sorrindo e vc o olha sem entende-é só fala pra mamãe aceita se casar comigo-ele te olha nos olhos Breno:mamãe pfv assim vc vai ser minha mãe de vdd-diz sorrindoNick:é mamãe pu favoi-diz ficando de pé e segurando sua perna vc sorriLuan:e então cê aceita casa comigo?Você: é serio?-vc sorri sem acreditaLuan:mais serio q isso impossivel-diz sorrindo e colocando seu cabelo atrás da orelha-aceita?-diz se aproximando de seus lábiosVocê: aceito claro-diz sorrindo e ele te beijaBreno:ebaaa-sorri e vcs param o beijo pra olha-losNick:e oq ce quelia faia mamãe?-diz animadaVocê: ah filha nada deixa pra la-vc sorriLuan:nada também não ne?-diz te olhando e vc não entende-vc tm algo pra conta pra eles sim lembra?-vc então lembra da gravidezBreno:oq é mamãe?-diz ficando de péVocê:filho é q vcs vão ter um irmão ou irmã num sei ainda-vc sorri Breno:ebaaa tomara q seja homem pra eu joga futebol cm ele-vcs dão risadaNick:não tomara q seja menina pra brinca de boneca comigo-vcs ficam lá abraçados e rindo das crianças
Abaixar a cabeça," Alex: Não pense em falar isso- Me calei abaixando a cabeça Carlos: Não esqueça Mellany que Alex é o mais rico daqui, ele pode te usar a qualquer hora, assim como eu posso te lembrar de como é ruim não respeitar as regras  Mellany: Eu não sou uma camisinha pra ser usada Carlos: Você é pior do que uma camisinha, você é uma vadia- Falou tirando uma chave de seus bolso e entregado a Alex Carlos: Boa sorte"
Abaixar a cabeça,"ele terminou de se vestir e ia saindo me levantei parando no meio do quarto  Mellany: Você volta?- Olhei pra ele com medo de sua resposta ser um não,Ele abaixou a cabeça e deu um sorriso cafajeste e caminhou até o meio do quarto parando em frente pra mim, sua mão foi até minha nuca me puxando para ele, deixando pouco centímetros de distância, ele sorriu e me puxou para um beijo com pegada, apertando minha bunda o beijo era selvagem tinha desejo tinha tudo naquele beijo mais logo foi parado pela falta de ar  Austin: Isso responde sua pergunta? Mellany: Prefiro ouvir da sua boca- Sussurrei em seu ouvido Austin: Sim Mellany eu volto- Ele falou isso e se afastou de mim, saindo do quarto, assim que ele saiu me joguei na cama com um sorriso de orelha a orelha, nem eu mesma sabia o porque está daquele jeito, eu sentia que podia confiar nele, sentia que podia contar com ele sempre e sabia de uma coisa Continua?"
Abaixar a cabeça,"Você não gosta mais de mim? Você conheceu outra garota?- Ela continuou fazendo perguntas Austin: É claro que eu gosto de você  Emma: Dias atrás você iria dizer que me amava e não só que gostava  Austin: Emma por favor não vamos brigar de novo  Emma: Tudo bem- Ela abaixou a cabeça, levei minha mão até seu rosto e alisei ele, ela levantou seu olhar e me puxou para um beijo logo subindo em cima de mim"
